,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-07,0.58,8.96
1,1,1,1,1,2011-07,0.59,8.78
2,2,2,2,2,2012-07,1.13,10.64
3,3,3,3,3,2013-07,1.15,10.35
4,4,4,4,4,2014-07,1.15,10.36
5,5,5,5,5,2015-07,1.04,10.53
6,6,6,6,6,2016-07,1.47,11.67
7,7,7,7,7,2017-07,1.79,12.1
8,8,8,8,8,2018-07,2.28,12.94
9,9,9,9,9,2019-07,-0.12,7.29
10,10,10,10,10,TTM,0.0,4.07
