,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-06,3.17,16.58
1,1,1,1,1,2011-06,1.3,12.34
2,2,2,2,2,2012-06,1.68,11.39
3,3,3,3,3,2013-06,1.61,16.21
4,4,4,4,4,2014-06,2.64,19.64
5,5,5,5,5,2015-06,2.54,19.46
6,6,6,6,6,2016-06,2.82,17.03
7,7,7,7,7,2017-06,2.14,17.55
8,8,8,8,8,2018-06,3.95,21.5
9,9,9,9,9,2019-06,4.71,21.71
10,10,10,10,10,TTM,0.0,15.4
