,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,8.89,0
1,1,1,1,2011-12,4.63,0
2,2,2,2,2012-12,14.45,0
3,3,3,3,2013-12,12.6,0
4,4,4,4,2014-12,19.41,0
5,5,5,5,2015-12,10.18,0
6,6,6,6,2016-12,14.73,0
7,7,7,7,2017-12,17.71,0
8,8,8,8,2018-12,33.66,0
9,9,9,9,2019-12,37.75,0
10,10,10,10,TTM,0.0,0
