,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-19.99
1,1,1,2010-12,2.07,11.09
2,2,2,2011-12,0.22,7.95
3,3,3,2012-12,0.96,13.59
4,4,4,2013-12,2.77,6.39
5,5,5,2014-12,3.7,8.2
6,6,6,2015-12,2.21,6.53
7,7,7,2016-12,5.74,5.85
8,8,8,2017-12,5.52,9.02
9,9,9,2018-12,1.42,8.83
10,10,10,TTM,0.0,9.53
