,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2012-04,0.0,0.0
1,1,2013-04,0.0,0.0
2,2,2014-04,0.0,-309.84
3,3,2014-07,0.0,-299.62
4,4,2015-06,0.0,-29.2
5,5,2016-03,0.0,-293.99
6,6,2016-06,-0.25,-157.62
7,7,2017-06,-0.26,-103.01
8,8,2018-06,-0.95,-83.95
9,9,2019-06,-0.89,-84.19
10,10,TTM,0.0,-56.37
