,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0
1,1,2010-12,0.62,0
2,2,2011-12,1.6,0
3,3,2012-12,1.7,0
4,4,2013-12,1.94,0
5,5,2014-12,2.12,0
6,6,2015-12,1.87,0
7,7,2016-12,2.22,0
8,8,2017-12,2.31,0
9,9,2018-12,2.78,0
10,10,TTM,0.0,0
