,FCFPS,ROIC
2010-01,0.0,0.0
2011-01,0.0,0.0
2012-01,0.0,0.0
2013-01,0.0,0.0
2014-01,0.0,0.0
2015-01,0.0,0.0
2016-01,0.0,0.0
2017-01,0.0,0.0
2018-01,-0.44,-154.29
2019-01,-0.13,-23.02
TTM,0.0,-16.14
