,FCFPS,ROIC
2009-12,0.0,0
2010-12,-0.51,0
2011-12,1.86,0
2012-12,1.8,0
2013-12,2.17,0
2014-12,1.23,0
2015-12,1.71,0
2016-12,2.36,0
2017-12,0.34,0
2018-12,2.67,0
TTM,0.0,0
