,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,1.1,7.02
1,1,1,2011-12,1.44,7.87
2,2,2,2012-12,1.44,5.68
3,3,3,2013-12,1.57,5.83
4,4,4,2014-12,1.58,6.51
5,5,5,2015-12,1.79,-1.14
6,6,6,2016-12,1.78,4.62
7,7,7,2017-12,3.68,6.99
8,8,8,2018-12,3.03,6.18
9,9,9,2019-12,3.48,6.12
10,10,10,TTM,0.0,6.12
