,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,24.14
1,1,1,1,1,2010-12,0.04,17.18
2,2,2,2,2,2011-12,0.83,10.65
3,3,3,3,3,2012-12,0.92,13.38
4,4,4,4,4,2013-12,0.92,9.76
5,5,5,5,5,2014-12,0.72,10.66
6,6,6,6,6,2015-12,0.65,8.73
7,7,7,7,7,2016-12,1.26,10.8
8,8,8,8,8,2017-12,1.64,11.22
9,9,9,9,9,2018-12,1.13,8.64
10,10,10,10,10,TTM,0.0,14.0
