,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-103.36
1,1,1,1,2010-12,-0.31,-119.84
2,2,2,2,2011-12,-0.32,-115.44
3,3,3,3,2012-12,-0.39,-71.2
4,4,4,4,2013-12,-0.38,-91.01
5,5,5,5,2014-12,-0.34,-168.43
6,6,6,6,2015-12,-0.02,-17.43
7,7,7,7,2016-12,0.16,20.92
8,8,8,8,2017-12,0.33,111.17
9,9,9,9,2018-12,0.93,31.37
10,10,10,10,TTM,0.0,27.87
