,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,-8.14
1,1,1,1,1,2010-12,-9.8,-4.8
2,2,2,2,2,2011-12,-19.74,-4.83
3,3,3,3,3,2012-12,-12.83,0.0
4,4,4,4,4,2013-12,-8.98,0.0
5,5,5,5,5,2014-12,-2.95,0.0
6,6,6,6,6,2015-12,1.14,0.0
7,7,7,7,7,2016-12,7.56,0.0
8,8,8,8,8,2017-12,0.32,23.52
9,9,9,9,9,2018-12,-2.8,-2.05
10,10,10,10,10,TTM,0.0,0.0
