,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.0
1,1,2010-12,-0.26,0.0
2,2,2011-12,-0.23,0.0
3,3,2012-12,-0.06,0.0
4,4,2013-12,0.0,0.0
5,5,2014-12,-0.3,0.0
6,6,2015-12,-0.48,-41.71
7,7,2016-12,-0.51,-78.07
8,8,2017-12,-0.09,-38.28
9,9,2018-12,0.11,10.24
10,10,TTM,0.0,17.74
