,FCFPS,ROIC
2010-06,0.35,15.8
2011-06,0.77,7.69
2012-06,0.88,7.14
2013-06,-0.26,-3.99
2014-06,0.32,-3.48
2015-06,0.52,3.06
2016-06,0.81,3.4
2017-06,0.81,5.1
2018-06,0.22,4.62
2019-06,1.58,5.17
TTM,0.0,5.31
