,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-3.22
1,1,1,1,2010-12,-3.93,8.44
2,2,2,2,2011-12,-4.51,9.51
3,3,3,3,2012-12,-13.91,0.93
4,4,4,4,2013-12,-0.17,6.67
5,5,5,5,2014-12,-3.16,4.54
6,6,6,6,2015-12,-4.96,-38.25
7,7,7,7,2016-12,0.62,-6.36
8,8,8,8,2017-12,-0.54,5.64
9,9,9,9,2018-12,-1.48,-2.14
10,10,10,10,TTM,0.0,-14.43
