,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-06,0.71,1.25
1,1,2011-06,2.37,-9.68
2,2,2012-06,2.13,-6.6
3,3,2013-06,-1.95,-0.47
4,4,2014-06,-0.8,-14.75
5,5,2015-06,-2.11,29.31
6,6,2016-06,-3.87,-37.36
7,7,2017-06,-2.3,-50.98
8,8,2018-06,-2.72,-127.65
9,9,2019-06,-1.51,-224.9
10,10,TTM,0.0,-182.11
