,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,7.17
1,1,1,1,1,2010-12,0.55,4.12
2,2,2,2,2,2011-12,0.02,-9.0
3,3,3,3,3,2012-12,0.2,-0.96
4,4,4,4,4,2013-12,-3.87,-4.39
5,5,5,5,5,2014-12,-3.27,2.21
6,6,6,6,6,2015-12,-1.85,-9.23
7,7,7,7,7,2016-12,0.67,2.21
8,8,8,8,8,2017-12,1.46,7.19
9,9,9,9,9,2018-12,0.96,3.93
10,10,10,10,10,TTM,0.0,-9.63
