,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-10,0.7,5.24
1,1,1,2011-10,1.35,5.95
2,2,2,2012-10,1.58,4.43
3,3,3,2013-10,1.37,3.7
4,4,4,2014-10,0.94,11.77
5,5,5,2015-10,1.09,7.47
6,6,6,2016-10,1.14,4.18
7,7,7,2017-10,1.36,6.04
8,8,8,2018-10,1.56,4.95
9,9,9,2019-10,1.36,4.67
10,10,10,TTM,0.0,4.67
