,FCFPS,ROIC
2009-12,0.0,-138.48
2010-12,-0.03,0.0
2011-12,0.14,0.0
2012-12,0.19,613.38
2013-12,0.5,105.12
2014-12,2.15,125.62
2015-12,5.88,113.48
2016-12,4.44,79.12
2017-12,2.82,27.25
2018-12,3.21,34.39
TTM,0.0,3.14
