,FCFPS,ROIC
2009-12,0.0,6.01
2010-12,0.82,6.97
2011-12,0.86,8.12
2012-12,1.88,10.64
2013-12,1.68,14.67
2014-12,1.89,11.61
2015-12,1.67,13.23
2016-12,2.08,17.99
2017-12,2.36,19.96
2018-12,3.08,23.91
TTM,0.0,24.48
