,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-11.48
1,1,1,1,2010-12,2.72,4.03
2,2,2,2,2011-12,1.43,17.64
3,3,3,3,2012-12,1.93,1.84
4,4,4,4,2013-12,1.78,-1.15
5,5,5,5,2014-12,2.29,8.08
6,6,6,6,2015-12,3.59,4.16
7,7,7,7,2016-12,3.31,15.61
8,8,8,8,2017-12,3.54,9.83
9,9,9,9,2018-12,4.56,12.25
10,10,10,10,TTM,0.0,8.54
