,FCFPS,ROIC
2009-12,0.0,6.78
2010-12,1.84,7.66
2011-12,2.06,8.19
2012-12,1.37,8.25
2013-12,0.41,8.84
2014-12,1.72,8.88
2015-12,1.49,7.82
2016-12,1.89,8.04
2017-12,0.86,9.79
2018-12,-0.45,7.82
TTM,0.0,8.05
