,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.0
1,1,2010-12,-0.51,0.0
2,2,2011-12,-0.4,-954.98
3,3,2012-12,-0.12,-130.48
4,4,2013-12,-0.13,-49.53
5,5,2014-12,-0.15,-302.61
6,6,2015-12,-0.17,0.0
7,7,2016-12,-0.14,-106.81
8,8,2017-12,-0.1,-34.57
9,9,2018-12,-0.45,-36.44
10,10,TTM,0.0,-43.78
