,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,4.68
1,1,1,1,2010-12,0.63,6.66
2,2,2,2,2011-12,-4.71,4.63
3,3,3,3,2012-12,3.36,5.69
4,4,4,4,2013-12,3.74,6.52
5,5,5,5,2014-12,4.36,6.78
6,6,6,6,2015-12,5.05,7.08
7,7,7,7,2016-12,4.83,4.08
8,8,8,8,2017-12,5.52,3.76
9,9,9,9,2018-12,5.4,6.86
10,10,10,10,TTM,0.0,9.25
