,FCFPS,ROIC
2010-12,1.04,15.33
2011-12,0.82,15.42
2012-12,0.36,2.62
2013-12,-0.13,4.73
2014-12,2.05,7.06
2015-12,1.12,5.75
2016-12,1.83,6.25
2017-12,1.93,10.0
2018-12,2.25,9.83
2019-12,3.63,6.42
TTM,0.0,6.42
