,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2005-12,0.0,0
1,1,2006-12,0.0,0
2,2,2007-12,0.0,0
3,3,2008-12,0.0,0
4,4,2013-12,0.0,0
5,5,2014-12,0.0,0
6,6,2015-12,3.98,0
7,7,2016-12,3.78,0
8,8,2017-12,5.85,0
9,9,2018-12,5.2,0
10,10,TTM,0.0,0
