,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,4.54
1,1,1,2010-12,-34.45,7.99
2,2,2,2011-12,-12.74,3.59
3,3,3,2012-12,15.87,10.55
4,4,4,2013-12,19.2,-0.46
5,5,5,2014-12,-18.2,-0.17
6,6,6,2015-12,-5.38,-1.73
7,7,7,2016-12,-7.5,-8.56
8,8,8,2017-12,-2.32,-2.76
9,9,9,2018-12,0.4,-7.36
10,10,10,TTM,0.0,-7.76
