,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,5.18,13.11
1,1,1,2011-12,4.95,11.33
2,2,2,2012-12,4.55,11.53
3,3,3,2013-12,4.01,10.74
4,4,4,2014-12,3.76,11.77
5,5,5,2015-12,3.91,19.28
6,6,6,2016-12,3.62,7.37
7,7,7,2017-12,4.31,8.23
8,8,8,2018-12,4.47,12.39
9,9,9,2019-12,4.67,12.51
10,10,10,TTM,0.0,12.51
