,FCFPS,ROIC
2009-12,0.0,0
2010-12,-1.06,0
2011-12,3.52,0
2012-12,1.23,0
2013-12,1.56,0
2014-12,1.7,0
2015-12,-0.69,0
2016-12,1.46,0
2017-12,1.58,0
2018-12,1.4,0
TTM,0.0,0
