,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-03,1.17,1.79
1,1,1,1,2011-03,-0.47,17.62
2,2,2,2,2012-03,0.12,18.58
3,3,3,3,2013-03,1.13,16.91
4,4,4,4,2014-03,0.33,17.66
5,5,5,5,2015-03,0.77,15.31
6,6,6,6,2016-03,2.48,12.39
7,7,7,7,2017-03,-1.74,7.22
8,8,8,8,2018-03,0.74,5.69
9,9,9,9,2019-03,1.73,10.62
10,10,10,10,TTM,0.0,9.46
