,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-07,0.0,-17.48
1,1,1,1,2010-07,0.0,14.49
2,2,2,2,2011-07,0.0,-8.0
3,3,3,3,2012-07,0.0,-54.21
4,4,4,4,2013-12,-0.05,-57.16
5,5,5,5,2014-12,-0.42,-57.48
6,6,6,6,2015-12,-0.74,-45.74
7,7,7,7,2016-12,-1.08,-63.23
8,8,8,8,2017-12,-1.08,-65.72
9,9,9,9,2018-12,-1.25,-39.89
10,10,10,10,TTM,0.0,-44.14
