,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,23.64
1,1,1,1,1,2010-12,2.86,12.43
2,2,2,2,2,2011-12,6.36,26.85
3,3,3,3,3,2012-12,5.73,27.99
4,4,4,4,4,2013-12,3.14,19.85
5,5,5,5,5,2014-12,-0.94,17.65
6,6,6,6,6,2015-12,-4.28,8.38
7,7,7,7,7,2016-12,-7.61,-1.94
8,8,8,8,8,2017-12,3.2,6.1
9,9,9,9,9,2018-12,4.3,5.76
10,10,10,10,10,TTM,0.0,7.9
