,FCFPS,ROIC
2009-12,0.0,7.64
2010-12,5.56,3.57
2011-12,1.95,-0.87
2012-12,-1.73,-1.61
2013-12,0.07,2.66
2014-12,0.62,5.43
2015-12,1.68,-9.34
2016-12,0.33,1.41
2017-12,-2.74,-18.46
2018-12,-2.08,-9.69
TTM,0.0,-10.07
