,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,42.74
1,1,1,1,2010-12,9.06,81.38
2,2,2,2,2011-12,9.24,112.36
3,3,3,3,2012-12,7.82,85.11
4,4,4,4,2013-12,9.6,66.45
5,5,5,5,2014-12,11.59,52.96
6,6,6,6,2015-12,15.29,41.28
7,7,7,7,2016-12,6.96,37.66
8,8,8,8,2017-12,15.07,32.08
9,9,9,9,2018-12,8.18,25.75
10,10,10,10,TTM,0.0,20.73
