,FCFPS,ROIC
2009-12,0.0,0
2010-12,3.5,0
2011-12,2.02,0
2012-12,1.25,0
2013-12,1.67,0
2014-12,1.52,0
2015-12,1.38,0
2016-12,0.7,0
2017-12,1.64,0
2018-12,1.76,0
TTM,0.0,0
