,FCFPS,ROIC
2009-12,0.0,-23.06
2010-12,0.1,-7.4
2011-12,-0.17,-20.64
2012-12,-0.68,-23.18
2013-12,0.01,-5.56
2014-12,0.17,3.74
2015-12,0.65,8.15
2016-12,0.14,-1.78
2017-12,-0.59,-21.41
2018-12,-0.42,-15.96
TTM,0.0,-46.77
