,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,6.24
1,1,1,1,1,1,2010-12,1.23,6.44
2,2,2,2,2,2,2011-12,5.21,6.46
3,3,3,3,3,3,2012-12,1.8,6.75
4,4,4,4,4,4,2013-12,-0.69,6.51
5,5,5,5,5,5,2014-12,1.91,5.9
6,6,6,6,6,6,2015-12,1.6,6.14
7,7,7,7,7,7,2016-12,0.24,5.88
8,8,8,8,8,8,2017-12,-0.89,6.7
9,9,9,9,9,9,2018-12,-2.94,5.81
10,10,10,10,10,10,TTM,0.0,5.57
