,FCFPS,ROIC
2009-12,0.0,6.13
2010-12,1.09,7.02
2011-12,0.31,8.18
2012-12,2.1,8.7
2013-12,1.82,5.19
2014-12,1.23,6.28
2015-12,1.45,8.92
2016-12,1.94,12.73
2017-12,1.84,10.4
2018-12,1.79,10.51
TTM,0.0,-2.65
