,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,-42.35
2014-12,0.0,-59.74
2015-12,-1.2,-59.19
2016-12,-1.6,-50.17
2017-12,-0.6,-24.94
2018-12,-0.31,-23.52
TTM,0.0,-8.82
