,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-5.12
1,1,1,1,2010-12,1.26,0.8
2,2,2,2,2011-12,0.67,0.11
3,3,3,3,2012-12,0.63,10.02
4,4,4,4,2013-12,0.73,1.47
5,5,5,5,2014-12,0.86,5.41
6,6,6,6,2015-12,0.87,5.74
7,7,7,7,2016-12,0.97,5.45
8,8,8,8,2017-12,0.88,5.01
9,9,9,9,2018-12,0.88,10.4
10,10,10,10,TTM,0.0,10.2
