,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,-0.68,5.03
1,1,1,1,2011-09,0.35,2.14
2,2,2,2,2012-09,0.61,31.85
3,3,3,3,2013-09,1.06,1.57
4,4,4,4,2014-09,-0.56,6.1
5,5,5,5,2015-09,-0.84,-0.81
6,6,6,6,2016-09,0.78,13.71
7,7,7,7,2017-09,1.67,10.88
8,8,8,8,2018-09,-0.3,45.42
9,9,9,9,2019-09,-1.03,-1.56
10,10,10,10,TTM,0.0,-3.35
