,FCFPS,ROIC
2009-12,0.0,14.69
2010-12,0.4,14.69
2011-12,0.64,6.88
2012-12,0.63,7.88
2013-12,0.85,6.36
2014-12,0.93,2.6
2015-12,0.51,4.03
2016-12,0.77,5.94
2017-12,0.67,5.8
2018-12,0.67,6.94
TTM,0.0,11.07
