,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,8.92
1,1,1,2010-12,0.18,6.49
2,2,2,2011-12,1.05,9.93
3,3,3,2012-12,3.19,12.77
4,4,4,2013-12,2.48,12.1
5,5,5,2014-12,1.66,11.65
6,6,6,2015-12,0.84,8.68
7,7,7,2016-12,1.31,10.43
8,8,8,2017-12,7.04,3.64
9,9,9,2018-12,5.06,13.12
10,10,10,TTM,0.0,13.12
