,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-02,-0.12,14.12
1,1,1,1,1,1,2011-02,-0.41,9.09
2,2,2,2,2,2,2012-02,-1.02,6.18
3,3,3,3,3,3,2013-02,-3.53,3.17
4,4,4,4,4,4,2014-02,-4.53,3.02
5,5,5,5,5,5,2015-02,-5.59,3.33
6,6,6,6,6,6,2016-02,-4.19,3.13
7,7,7,7,7,7,2017-02,-2.58,3.0
8,8,8,8,8,8,2018-02,-3.52,2.81
9,9,9,9,9,9,2019-02,-0.48,3.34
10,10,10,10,10,10,TTM,0.0,3.21
