,FCFPS,ROIC
2010-03,0.86,16.22
2011-03,1.87,15.34
2012-03,2.95,19.72
2013-03,3.2,16.15
2014-03,3.12,13.08
2015-03,1.81,10.44
2016-03,2.07,9.73
2017-03,0.76,7.92
2018-03,3.0,-1.99
2019-03,6.94,5.35
TTM,0.0,1.73
