,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-01,0.0,3.03
1,1,1,1,1,2011-01,1.13,10.8
2,2,2,2,2,2012-01,0.64,7.18
3,3,3,3,3,2013-01,0.5,14.17
4,4,4,4,4,2014-01,1.06,12.12
5,5,5,5,5,2015-01,1.31,12.04
6,6,6,6,6,2016-01,1.27,13.01
7,7,7,7,7,2017-01,0.62,11.64
8,8,8,8,8,2018-01,1.15,10.75
9,9,9,9,9,2019-01,1.39,15.58
10,10,10,10,10,TTM,0.0,7.69
