,FCFPS,ROIC
2009-12,0.0,7.65
2010-12,0.4,7.12
2011-12,0.18,4.81
2012-12,0.16,5.23
2013-12,-0.48,7.67
2014-12,0.51,8.2
2015-12,1.02,9.3
2016-12,0.19,1.75
2017-12,0.91,7.78
2018-12,2.47,6.1
TTM,0.0,5.6
