,FCFPS,ROIC
2010-06,0.08,-1.74
2011-06,0.08,-7.15
2012-06,0.06,-18.41
2013-06,0.03,-6.43
2014-06,-0.1,-25.1
2015-06,0.04,-30.43
2016-06,0.07,-0.2
2017-06,0.09,8.01
2018-06,0.01,6.63
2019-06,0.19,6.65
TTM,0.0,2.63
