,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,4.61
1,1,1,2010-12,0.68,6.86
2,2,2,2011-12,0.83,7.18
3,3,3,2012-12,0.73,7.46
4,4,4,2013-12,0.53,7.96
5,5,5,2014-12,0.68,19.99
6,6,6,2015-12,0.48,3.96
7,7,7,2016-12,0.66,15.66
8,8,8,2017-12,0.59,20.5
9,9,9,2018-12,0.34,3.56
10,10,10,TTM,0.0,4.4
