,FCFPS,ROIC
2009-06,0.0,0
2010-12,0.55,0
2011-12,0.59,0
2012-12,0.72,0
2013-12,0.7,0
2014-12,0.65,0
2015-12,1.4,0
2016-12,0.66,0
2017-12,0.93,0
2018-12,1.01,0
TTM,0.0,0
