,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.0
1,1,2010-12,-50.93,0.0
2,2,2011-12,-7.2,0.0
3,3,2012-12,-3.75,-432.8
4,4,2013-12,-2.57,0.0
5,5,2014-12,-6.0,0.0
6,6,2015-12,-5.06,0.0
7,7,2016-12,-1.82,0.0
8,8,2017-12,-1.51,0.0
9,9,2018-12,-0.7,0.0
10,10,TTM,0.0,-37.83
