,FCFPS,ROIC
2009-12,0.0,4.0
2010-12,4.46,6.89
2011-12,4.56,7.43
2012-12,3.8,7.13
2013-12,3.99,7.61
2014-12,3.84,7.62
2015-12,3.67,7.11
2016-12,3.66,6.7
2017-12,4.76,7.22
2018-12,4.19,7.39
TTM,0.0,7.04
