,FCFPS,ROIC
2010-03,0.0,0.0
2011-03,0.0,0.0
2012-03,0.0,0.0
2013-03,0.0,0.0
2014-03,0.0,-42.49
2015-03,0.0,-54.37
2015-12,-28.72,-87.93
2016-12,-9.66,-100.38
2017-12,-7.78,-140.97
2018-12,-4.65,-185.41
TTM,0.0,-152.73
