,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,0.97,7.38
1,1,1,1,2011-12,1.25,18.04
2,2,2,2,2012-12,1.72,25.38
3,3,3,3,2013-12,1.9,28.58
4,4,4,4,2014-12,2.19,32.17
5,5,5,5,2015-12,2.45,36.03
6,6,6,6,2016-12,2.99,32.82
7,7,7,7,2017-12,3.35,26.49
8,8,8,8,2018-12,3.87,40.03
9,9,9,9,2019-12,4.26,36.63
10,10,10,10,TTM,0.0,36.63
