,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,-41.14
1,1,1,1,1,2010-12,-1.8,-3.24
2,2,2,2,2,2011-12,1.55,5.11
3,3,3,3,3,2012-12,4.01,-4.6
4,4,4,4,4,2013-12,5.16,-2.02
5,5,5,5,5,2014-12,0.93,-0.33
6,6,6,6,6,2015-12,-0.99,3.91
7,7,7,7,7,2016-12,-5.33,4.83
8,8,8,8,8,2017-12,3.48,3.65
9,9,9,9,9,2018-12,4.71,1.88
10,10,10,10,10,TTM,0.0,2.71
