,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,-1.89
1,1,1,1,1,1,1,2010-12,0.0,-22.47
2,2,2,2,2,2,2,2011-12,0.0,-36.41
3,3,3,3,3,3,3,2012-12,0.0,-185.59
4,4,4,4,4,4,4,2013-12,0.0,188.94
5,5,5,5,5,5,5,2014-12,-0.23,-1.2
6,6,6,6,6,6,6,2015-12,-0.23,-1.07
7,7,7,7,7,7,7,2016-12,0.0,-0.69
8,8,8,8,8,8,8,2017-12,-3.81,-2.31
9,9,9,9,9,9,9,2018-12,-10.88,2.51
10,10,10,10,10,10,10,TTM,0.0,2.39
