,FCFPS,ROIC
2009-12,0.0,7.25
2010-12,-0.06,23.27
2011-12,0.1,18.55
2012-12,0.11,20.98
2013-12,0.12,19.25
2014-12,0.06,14.8
2015-12,0.06,4.2
2016-12,0.02,1.06
2017-12,0.2,-2.65
2018-12,-0.17,-2.73
TTM,0.0,9.16
