,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,5.13
1,1,1,2010-12,0.06,0.71
2,2,2,2011-12,-0.73,7.28
3,3,3,2012-12,-0.34,5.29
4,4,4,2013-12,0.74,4.97
5,5,5,2014-12,-0.07,5.12
6,6,6,2015-12,-1.93,2.27
7,7,7,2016-12,-3.46,4.52
8,8,8,2017-12,0.76,3.34
9,9,9,2018-12,-1.09,4.19
10,10,10,TTM,0.0,1.44
