,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,-21.72
1,1,1,1,1,1,2010-12,-11.89,6.96
2,2,2,2,2,2,2011-12,-13.68,6.51
3,3,3,3,3,3,2012-12,-18.51,-3.58
4,4,4,4,4,4,2013-12,-6.12,2.29
5,5,5,5,5,5,2014-12,-2.65,5.36
6,6,6,6,6,6,2015-12,-3.96,-82.87
7,7,7,7,7,7,2016-12,-2.67,0.0
8,8,8,8,8,8,2017-12,-2.63,0.0
9,9,9,9,9,9,2018-12,-0.36,0.0
10,10,10,10,10,10,TTM,0.0,15.01
