,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-09,2.83,12.65
1,1,1,2011-09,2.7,13.79
2,2,2,2012-09,2.95,11.35
3,3,3,2013-09,3.78,11.76
4,4,4,2014-09,2.98,15.45
5,5,5,2015-09,3.35,19.01
6,6,6,2016-09,3.33,15.93
7,7,7,2017-09,4.04,13.35
8,8,8,2018-09,4.13,18.2
9,9,9,2019-09,4.77,12.8
10,10,10,TTM,0.0,11.28
