,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-04,0.97,-6.95
1,1,1,1,1,2011-04,1.63,-5.86
2,2,2,2,2,2012-04,0.79,-0.25
3,3,3,3,3,2013-04,-2.04,-1.85
4,4,4,4,4,2014-04,0.22,-1.62
5,5,5,5,5,2015-04,0.36,11.67
6,6,6,6,6,2016-04,-0.37,-9.0
7,7,7,7,7,2017-04,1.51,0.22
8,8,8,8,8,2018-04,0.5,0.32
9,9,9,9,9,2019-04,-0.2,1.72
10,10,10,10,10,TTM,0.0,-1.04
