,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-12,0.8,12.34
1,1,2011-12,1.11,17.44
2,2,2012-12,1.96,15.94
3,3,2013-12,1.83,11.0
4,4,2014-12,2.34,21.99
5,5,2015-12,2.43,2.26
6,6,2016-12,2.37,3.91
7,7,2017-12,3.81,4.34
8,8,2018-12,1.52,1.22
9,9,2019-12,6.51,18.71
10,10,TTM,0.0,18.71
