,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,2.01
1,1,1,1,1,1,2010-12,7.64,11.17
2,2,2,2,2,2,2011-12,3.48,9.49
3,3,3,3,3,3,2012-12,5.2,8.66
4,4,4,4,4,4,2013-12,2.19,10.35
5,5,5,5,5,5,2014-12,6.03,14.29
6,6,6,6,6,6,2015-12,6.53,13.93
7,7,7,7,7,7,2016-12,0.91,7.78
8,8,8,8,8,8,2017-12,10.66,5.68
9,9,9,9,9,9,2018-12,7.58,10.75
10,10,10,10,10,10,TTM,0.0,6.93
