,FCFPS,ROIC
2010-06,0,0.83
2011-06,0,-1.17
2012-06,0,4.11
2013-06,0,3.99
2014-06,0,3.4
2015-06,0,3.64
2016-06,0,0.59
2017-06,0,2.74
2018-06,0,3.94
2019-06,0,2.66
TTM,0,6.91
